b0002	MBLCLPDI_00693	9.04e-41	25.532	470	152	44.89
b0104	MBLCLPDI_00073	2.00e-51	33.233	331	169	52.57
b0106	MBLCLPDI_00604	7.42e-05	26.724	116	40.0	50.00
b0107	MBLCLPDI_00603	1.86e-50	35.926	270	170	57.41
b0112	MBLCLPDI_00106	9.82e-118	41.463	451	348	61.86
b0112	MBLCLPDI_01438	6.70e-111	39.238	446	331	61.43
b0112	MBLCLPDI_00431	6.58e-104	38.249	434	313	61.29
b0112	MBLCLPDI_01169	2.65e-90	36.344	454	278	56.17
b0112	MBLCLPDI_01047	8.51e-90	35.498	462	277	58.01
b0112	MBLCLPDI_01657	9.52e-83	34.772	417	259	56.35
b0112	MBLCLPDI_01282	1.43e-16	21.296	432	77.4	40.97
b0112	MBLCLPDI_00214	2.32e-14	22.093	430	70.9	41.86
b0112	MBLCLPDI_00387	9.19e-12	23.256	387	62.8	39.53
b0112	MBLCLPDI_02030	9.38e-12	21.780	427	62.4	42.86
b0112	MBLCLPDI_01796	1.57e-10	22.897	214	58.5	46.73
b0112	MBLCLPDI_00081	3.12e-10	23.549	293	57.8	45.73
b0112	MBLCLPDI_00416	1.57e-09	23.034	356	55.5	38.76
b0112	MBLCLPDI_01841	1.97e-09	21.103	417	55.1	41.73
b0112	MBLCLPDI_01807	5.72e-07	21.516	488	47.4	38.11
b0112	MBLCLPDI_01993	8.27e-06	24.249	433	43.5	43.65
b0112	MBLCLPDI_00496	1.23e-05	21.014	414	43.1	43.00
b0113	MBLCLPDI_00309	2.69e-12	53.333	60	60.5	66.67
b0113	MBLCLPDI_00535	6.86e-11	37.209	86	57.4	58.14
b0113	MBLCLPDI_01843	2.15e-07	38.000	50	46.2	68.00
b0113	MBLCLPDI_02096	4.31e-06	33.784	74	43.1	52.70
b0113	MBLCLPDI_01483	1.03e-05	31.818	66	40.0	54.55
b0115	MBLCLPDI_00715	2.18e-55	29.252	441	191	50.34
b0116	MBLCLPDI_00716	1.59e-102	38.889	468	311	58.97
b0116	MBLCLPDI_00191	1.54e-48	26.623	462	169	48.92
b0116	MBLCLPDI_01561	1.05e-33	27.193	456	128	46.05
b0116	MBLCLPDI_00407	1.27e-09	24.251	334	55.1	38.92
b0116	MBLCLPDI_00072	1.36e-09	21.927	301	55.8	42.52
b0116	MBLCLPDI_01813	2.25e-06	23.140	363	45.1	39.39
b0125	MBLCLPDI_00285	3.10e-43	37.791	172	138	66.28
b0125	MBLCLPDI_02089	4.23e-43	39.535	172	138	67.44
b0127	MBLCLPDI_01120	6.66e-32	34.259	216	115	53.24
b0127	MBLCLPDI_01802	2.29e-31	31.439	264	116	52.65
b0127	MBLCLPDI_00566	3.72e-30	34.135	208	110	55.29
b0127	MBLCLPDI_01606	4.79e-30	30.736	231	111	54.11
b0127	MBLCLPDI_00105	5.51e-30	30.556	216	110	53.70
b0127	MBLCLPDI_01568	6.71e-29	36.500	200	108	54.50
b0127	MBLCLPDI_00814	8.31e-29	29.614	233	107	52.36
b0127	MBLCLPDI_01668	2.54e-26	31.390	223	100	54.71
b0127	MBLCLPDI_00038	3.50e-26	33.632	223	99.8	51.12
b0127	MBLCLPDI_00208	1.03e-25	30.455	220	100	57.27
b0127	MBLCLPDI_01397	6.74e-25	27.803	223	96.7	51.12
b0127	MBLCLPDI_00322	9.79e-24	28.767	219	93.6	52.05
b0127	MBLCLPDI_02019	7.13e-23	32.353	204	90.9	53.92
b0127	MBLCLPDI_00202	5.49e-22	28.037	214	89.0	51.87
b0127	MBLCLPDI_01945	6.88e-22	32.843	204	88.6	51.47
b0127	MBLCLPDI_02018	7.06e-21	31.731	208	89.0	51.44
b0127	MBLCLPDI_01723	4.73e-19	26.840	231	80.9	50.22
b0127	MBLCLPDI_01607	5.24e-18	28.862	246	78.2	49.59
b0127	MBLCLPDI_01862	1.03e-17	28.293	205	77.4	52.68
b0127	MBLCLPDI_01829	9.47e-17	28.311	219	75.1	48.40
b0127	MBLCLPDI_00019	2.03e-16	27.723	202	75.5	47.52
b0127	MBLCLPDI_01482	1.03e-15	26.190	294	72.0	44.56
b0127	MBLCLPDI_00557	1.29e-14	25.957	235	70.1	48.09
b0127	MBLCLPDI_01818	1.86e-13	28.326	233	66.2	47.21
b0127	MBLCLPDI_01818	1.29e-09	29.167	168	54.7	49.40
b0127	MBLCLPDI_01979	5.04e-13	24.675	231	63.5	44.59
b0127	MBLCLPDI_00558	1.51e-12	30.366	191	63.5	50.79
b0127	MBLCLPDI_01846	5.93e-12	24.255	235	62.0	48.51
b0127	MBLCLPDI_00977	1.39e-09	25.764	229	53.5	43.23
b0127	MBLCLPDI_00856	1.61e-09	27.322	183	54.3	45.90
b0127	MBLCLPDI_00856	2.34e-09	27.179	195	53.9	45.13
b0127	MBLCLPDI_00235	9.85e-08	25.397	189	47.8	44.44
b0127	MBLCLPDI_01847	2.67e-07	23.626	182	47.4	45.60
b0127	MBLCLPDI_00381	1.93e-06	22.051	195	45.1	42.05
b0127	MBLCLPDI_00381	8.48e-05	27.957	186	39.7	42.47
b0127	MBLCLPDI_01706	8.76e-06	23.333	180	41.6	41.67
b0127	MBLCLPDI_01970	2.56e-05	26.486	185	41.2	41.08
b0127	MBLCLPDI_01042	3.41e-05	35.821	67	41.2	52.24
b0127	MBLCLPDI_00415	4.79e-05	34.328	67	40.4	53.73
b0142	MBLCLPDI_01415	2.73e-32	42.857	133	109	61.65
b0143	MBLCLPDI_00855	2.26e-30	36.449	214	117	51.87
b0144	MBLCLPDI_01336	3.05e-30	30.980	255	115	47.06
b0149	MBLCLPDI_01007	4.65e-57	30.576	556	205	48.92
b0149	MBLCLPDI_01404	9.47e-53	29.944	531	192	48.59
b0149	MBLCLPDI_01346	2.17e-05	32.075	159	43.5	47.17
b0151	MBLCLPDI_01607	3.01e-32	31.020	245	115	53.88
b0151	MBLCLPDI_01120	1.19e-31	30.544	239	114	51.46
b0151	MBLCLPDI_00038	1.71e-29	30.516	213	107	52.11
b0151	MBLCLPDI_01802	9.88e-27	31.532	222	102	50.45
b0151	MBLCLPDI_00105	1.51e-26	31.416	226	100	48.23
b0151	MBLCLPDI_00322	5.73e-26	31.197	234	98.6	48.72
b0151	MBLCLPDI_01606	9.26e-26	29.958	237	99.0	51.48
b0151	MBLCLPDI_00202	1.45e-25	28.750	240	97.8	48.75
b0151	MBLCLPDI_00814	2.18e-23	28.821	229	91.7	47.16
b0151	MBLCLPDI_00208	5.21e-23	28.511	235	92.4	49.36
b0151	MBLCLPDI_01862	5.13e-21	28.571	238	85.5	47.48
b0151	MBLCLPDI_02019	5.52e-21	28.972	214	84.7	47.66
b0151	MBLCLPDI_01723	1.44e-20	29.614	233	84.0	48.93
b0151	MBLCLPDI_01668	2.03e-20	27.536	207	83.6	48.79
b0151	MBLCLPDI_01397	5.13e-19	28.070	228	79.7	49.56
b0151	MBLCLPDI_00235	7.07e-19	30.542	203	79.0	52.22
b0151	MBLCLPDI_00557	1.01e-18	25.301	249	81.3	48.59
b0151	MBLCLPDI_00566	3.73e-18	25.837	209	76.6	49.28
b0151	MBLCLPDI_02018	5.79e-18	31.383	188	79.0	52.66
b0151	MBLCLPDI_01568	9.61e-18	25.339	221	77.0	46.15
b0151	MBLCLPDI_01979	1.59e-17	28.947	228	75.9	49.56
b0151	MBLCLPDI_01847	2.16e-17	29.508	244	77.4	45.90
b0151	MBLCLPDI_01818	3.62e-17	29.412	204	76.6	47.55
b0151	MBLCLPDI_01818	1.79e-16	29.949	197	74.3	50.76
b0151	MBLCLPDI_01846	1.37e-16	25.424	236	75.1	44.49
b0151	MBLCLPDI_01482	1.52e-14	25.500	200	67.8	45.50
b0151	MBLCLPDI_00558	1.97e-14	24.473	237	68.6	46.41
b0151	MBLCLPDI_01945	2.72e-13	25.121	207	63.9	45.41
b0151	MBLCLPDI_00856	4.57e-13	27.234	235	64.7	43.83
b0151	MBLCLPDI_00856	1.28e-11	24.091	220	60.1	42.27
b0151	MBLCLPDI_00019	5.27e-12	25.630	238	61.2	42.86
b0151	MBLCLPDI_00977	1.70e-11	27.602	221	58.9	48.87
b0151	MBLCLPDI_01970	5.66e-11	24.017	229	58.2	43.67
b0151	MBLCLPDI_01706	1.04e-10	28.994	169	55.5	44.38
b0151	MBLCLPDI_01829	1.67e-10	23.305	236	56.2	49.15
b0151	MBLCLPDI_01042	3.94e-09	35.455	110	52.8	53.64
b0151	MBLCLPDI_00381	3.47e-08	26.291	213	49.7	43.19
b0151	MBLCLPDI_00381	1.18e-07	30.093	216	48.1	38.43
b0151	MBLCLPDI_00415	3.87e-08	35.965	114	49.7	52.63
b0151	MBLCLPDI_00415	3.71e-05	32.653	98	40.4	57.14
b0153	MBLCLPDI_01119	1.88e-20	29.572	257	87.4	50.19
b0153	MBLCLPDI_01119	5.04e-19	29.921	254	83.2	49.21
b0154	MBLCLPDI_01856	2.49e-159	52.048	415	452	69.88
b0154	MBLCLPDI_00215	7.16e-35	29.102	323	130	47.06
b0155	MBLCLPDI_00432	3.05e-45	32.407	432	161	51.85
b0155	MBLCLPDI_00205	1.94e-35	28.934	394	132	46.19
b0155	MBLCLPDI_01141	7.25e-17	29.491	373	78.2	44.50
b0159	MBLCLPDI_00684	3.45e-67	45.852	229	203	62.01
b0159	MBLCLPDI_00120	2.28e-09	25.967	181	52.0	44.75
b0161	MBLCLPDI_00026	9.65e-43	37.282	287	152	56.10
b0161	MBLCLPDI_00724	1.00e-05	31.183	93	43.1	45.16
b0162	MBLCLPDI_00702	2.13e-12	37.500	80	58.5	57.50
b0162	MBLCLPDI_00701	3.83e-05	25.108	231	40.4	42.86
b0166	MBLCLPDI_00695	8.94e-19	31.579	171	79.0	49.71
b0166	MBLCLPDI_00238	9.17e-06	28.058	139	42.4	49.64
b0168	MBLCLPDI_01535	1.95e-56	37.349	249	179	57.43
b0168	MBLCLPDI_00599	2.41e-11	29.771	131	58.9	48.85
b0168	MBLCLPDI_01320	5.14e-09	22.772	202	52.0	41.09
b0169	MBLCLPDI_00769	3.36e-91	53.219	233	265	71.67
b0170	MBLCLPDI_00770	5.92e-67	40.210	286	206	60.49
b0171	MBLCLPDI_00771	4.51e-73	45.259	232	219	69.40
b0172	MBLCLPDI_00772	1.68e-49	46.409	181	155	66.85
b0174	MBLCLPDI_00775	8.77e-72	46.218	238	216	63.87
b0175	MBLCLPDI_00776	4.87e-34	42.138	159	120	59.75
b0176	MBLCLPDI_00777	1.92e-33	33.478	230	126	50.43
b0176	MBLCLPDI_00777	5.96e-14	45.070	71	68.9	64.79
b0180	MBLCLPDI_01081	1.11e-36	44.526	137	119	63.50
b0180	MBLCLPDI_01089	1.21e-30	38.931	131	103	59.54
b0183	MBLCLPDI_00865	1.46e-45	44.920	187	147	61.50
b0184	MBLCLPDI_00838	0.0	33.590	1170	624	54.10
b0184	MBLCLPDI_00779	1.96e-20	21.982	787	93.6	37.23
b0185	MBLCLPDI_01078	1.09e-68	42.471	259	211	62.55
b0188	MBLCLPDI_00284	1.42e-30	30.451	266	119	48.87
b0191	MBLCLPDI_00501	1.36e-05	33.333	81	39.3	46.91
b0191	MBLCLPDI_00397	6.31e-05	30.851	94	37.4	43.62
b0194	MBLCLPDI_00778	4.88e-171	44.792	576	493	63.72
b0194	MBLCLPDI_02025	8.08e-11	30.128	156	60.5	46.15
b0194	MBLCLPDI_02025	4.18e-07	28.571	147	48.5	46.94
b0194	MBLCLPDI_00103	2.83e-05	23.370	184	42.4	42.93
b0197	MBLCLPDI_00209	3.82e-52	37.132	272	167	56.62
b0197	MBLCLPDI_01333	8.54e-52	35.341	249	167	59.44
b0197	MBLCLPDI_01743	8.19e-37	35.000	240	128	51.25
b0198	MBLCLPDI_00207	2.62e-42	44.828	203	139	64.04
b0198	MBLCLPDI_00321	1.79e-10	27.111	225	54.7	47.56
b0198	MBLCLPDI_00815	2.56e-10	23.171	164	55.1	50.00
b0198	MBLCLPDI_00104	8.94e-10	30.864	162	53.5	49.38
b0198	MBLCLPDI_00203	6.39e-09	24.476	143	50.1	48.95
b0198	MBLCLPDI_00201	8.30e-08	25.837	209	47.0	47.85
b0198	MBLCLPDI_01671	3.27e-06	23.288	219	42.4	47.95
b0198	MBLCLPDI_01724	6.05e-06	29.114	79	42.0	53.16
b0198	MBLCLPDI_01801	6.58e-06	30.357	112	41.6	51.79
b0198	MBLCLPDI_01670	3.56e-05	25.180	139	39.3	47.48
b0198	MBLCLPDI_01800	5.30e-05	26.923	156	38.9	45.51
b0198	MBLCLPDI_01725	5.78e-05	25.899	139	38.9	48.92
b0199	MBLCLPDI_00208	1.06e-86	40.936	342	261	61.11
b0199	MBLCLPDI_00814	7.32e-70	43.496	246	214	63.41
b0199	MBLCLPDI_00105	6.83e-65	41.667	240	202	61.25
b0199	MBLCLPDI_01668	9.72e-56	38.683	243	178	63.37
b0199	MBLCLPDI_00038	1.25e-55	39.367	221	177	61.09
b0199	MBLCLPDI_00322	1.41e-48	39.076	238	160	57.56
b0199	MBLCLPDI_01802	1.84e-44	33.871	248	152	56.45
b0199	MBLCLPDI_01945	3.60e-44	39.000	200	148	63.00
b0199	MBLCLPDI_02018	1.06e-43	37.288	236	155	58.90
b0199	MBLCLPDI_01607	1.56e-41	37.557	221	142	59.28
b0199	MBLCLPDI_00566	1.14e-40	39.048	210	138	58.10
b0199	MBLCLPDI_00202	1.99e-40	32.787	244	139	55.74
b0199	MBLCLPDI_02019	1.23e-37	34.956	226	130	56.64
b0199	MBLCLPDI_01606	2.19e-37	35.484	217	132	61.75
b0199	MBLCLPDI_01723	5.53e-31	34.956	226	114	53.98
b0199	MBLCLPDI_01397	1.47e-29	32.569	218	110	54.59
b0199	MBLCLPDI_01862	1.48e-28	34.146	205	107	55.12
b0199	MBLCLPDI_01568	4.25e-27	29.930	284	104	49.65
b0199	MBLCLPDI_01120	1.71e-24	30.806	211	96.7	54.03
b0199	MBLCLPDI_00557	4.51e-21	34.562	217	90.1	53.92
b0199	MBLCLPDI_01818	3.32e-20	30.769	208	87.0	49.04
b0199	MBLCLPDI_01818	9.96e-18	29.570	186	79.7	53.76
b0199	MBLCLPDI_01846	6.67e-20	28.436	211	86.7	53.08
b0199	MBLCLPDI_00019	2.43e-19	28.458	253	84.7	47.04
b0199	MBLCLPDI_01979	9.64e-18	28.571	238	77.8	49.58
b0199	MBLCLPDI_01847	7.53e-17	29.032	248	77.4	48.39
b0199	MBLCLPDI_00558	1.25e-16	26.809	235	76.6	48.51
b0199	MBLCLPDI_01829	6.11e-14	23.077	234	67.4	48.72
b0199	MBLCLPDI_01970	1.49e-13	25.561	223	67.0	47.53
b0199	MBLCLPDI_01482	9.15e-12	28.889	225	60.8	47.56
b0199	MBLCLPDI_00381	2.83e-11	25.094	267	60.5	43.82
b0199	MBLCLPDI_00381	3.78e-06	28.061	196	44.3	45.41
b0199	MBLCLPDI_00856	8.98e-11	28.922	204	58.9	48.04
b0199	MBLCLPDI_00856	2.81e-09	22.807	228	53.9	44.30
b0199	MBLCLPDI_00235	9.94e-10	25.758	198	53.9	51.01
b0199	MBLCLPDI_00977	6.64e-08	24.186	215	48.9	45.58
b0199	MBLCLPDI_01042	1.09e-06	35.955	89	46.2	59.55
b0199	MBLCLPDI_00415	4.52e-05	32.979	94	40.8	56.38
b0207	MBLCLPDI_00534	1.50e-54	37.453	267	174	56.55
b0207	MBLCLPDI_01942	4.51e-52	36.090	266	167	54.14
b0207	MBLCLPDI_02063	3.71e-48	36.905	252	157	56.35
b0207	MBLCLPDI_00069	7.33e-45	33.333	258	149	53.88
b0207	MBLCLPDI_01029	9.01e-42	34.646	254	141	55.91
b0207	MBLCLPDI_02098	2.26e-39	29.537	281	134	53.38
b0207	MBLCLPDI_01445	4.05e-31	31.660	259	113	53.28
b0207	MBLCLPDI_01390	1.78e-18	27.402	281	79.3	47.33
b0207	MBLCLPDI_00187	1.53e-10	31.081	148	56.2	46.62
b0208	MBLCLPDI_02073	1.11e-15	32.258	124	71.6	57.26
b0208	MBLCLPDI_01030	1.25e-13	27.612	134	65.9	54.48
b0208	MBLCLPDI_01734	2.66e-09	31.111	135	53.1	51.11
b0208	MBLCLPDI_01691	1.73e-05	23.684	114	41.2	49.12
b0210	MBLCLPDI_01207	1.33e-13	33.684	95	63.2	57.89
b0211	MBLCLPDI_02015	2.85e-11	39.252	107	61.2	55.14
b0211	MBLCLPDI_02015	3.76e-05	35.714	84	41.6	50.00
b0211	MBLCLPDI_00707	3.50e-09	33.566	143	54.3	53.15
b0211	MBLCLPDI_00707	9.73e-05	48.837	43	40.0	58.14
b0214	MBLCLPDI_00760	8.67e-18	37.288	118	73.2	53.39
b0215	MBLCLPDI_00779	1.25e-08	26.531	147	50.8	50.34
b0215	MBLCLPDI_00443	1.22e-07	26.389	144	46.2	42.36
b0215	MBLCLPDI_01003	7.01e-07	25.904	166	45.4	44.58
b0219	MBLCLPDI_00377	1.40e-32	33.632	223	116	53.36
b0227	MBLCLPDI_01498	3.36e-17	39.640	111	75.1	59.46
b0227	MBLCLPDI_01351	6.07e-13	36.449	107	62.0	54.21
b0227	MBLCLPDI_01514	1.56e-12	35.455	110	62.4	53.64
b0227	MBLCLPDI_01976	6.32e-12	32.353	102	60.5	48.04
b0227	MBLCLPDI_00707	1.92e-09	28.440	109	53.1	44.95
b0231	MBLCLPDI_01443	3.51e-16	33.333	177	75.1	51.41
b0242	MBLCLPDI_00376	2.26e-49	37.597	258	163	57.36
b0243	MBLCLPDI_00375	7.70e-127	45.874	412	369	64.81
b0243	MBLCLPDI_00350	4.64e-06	25.625	160	44.7	45.62
b0247	MBLCLPDI_00561	3.75e-16	28.800	125	68.6	56.00
b0253	MBLCLPDI_00852	4.00e-07	30.303	99	46.6	54.55
b0253	MBLCLPDI_02105	1.02e-05	30.208	96	42.4	51.04
b0253	MBLCLPDI_00826	6.98e-05	21.260	127	39.3	48.82
b0254	MBLCLPDI_02073	2.64e-07	24.468	188	47.0	42.55
b0254	MBLCLPDI_01030	5.45e-06	25.389	193	42.7	43.52
b0256	MBLCLPDI_00263	7.62e-28	32.836	268	107	51.12
b0256	MBLCLPDI_01495	2.00e-22	37.559	213	90.1	53.52
b0256	MBLCLPDI_01127	7.93e-22	32.258	186	89.0	50.00
b0256	MBLCLPDI_02082	4.51e-21	28.571	308	89.0	46.75
b0256	MBLCLPDI_01172	1.25e-20	28.197	305	87.4	45.90
b0256	MBLCLPDI_01880	1.93e-20	28.247	308	87.0	46.43
b0256	MBLCLPDI_00166	1.93e-20	28.247	308	87.0	46.43
b0256	MBLCLPDI_00874	2.03e-20	27.869	305	87.0	45.90
b0256	MBLCLPDI_01122	1.58e-17	28.571	266	77.8	46.24
b0256	MBLCLPDI_01741	2.40e-16	31.818	132	71.2	51.52
b0256	MBLCLPDI_01929	5.97e-10	26.087	138	53.5	44.20
