qseqid,sseqid,evalue_x,pident_x,length_x,bitscore_x,ppos_x,qcovs_x,evalue_y,pident_y,length_y,bitscore_y,ppos_y,qcovs_y
lp_0223,MBLCLPDI_01940,1.3699999999999998e-64,61.333,150,191.0,76.67,96,4.06e-59,61.745,149,177.0,76.51,90
lp_0226,MBLCLPDI_01155,2.3199999999999992e-92,52.137,234,267.0,72.22,99,3.6199999999999995e-92,52.137,234,267.0,72.22,100
lp_0228,MBLCLPDI_01987,0.0,58.051,472,571.0,72.03,99,0.0,58.051,472,571.0,72.03,99
lp_0236,MBLCLPDI_01983,6.9599999999999994e-37,51.685,89,117.0,79.78,81,1.05e-36,51.685,89,117.0,79.78,85
lp_0242,MBLCLPDI_00219,2.5099999999999998e-65,58.503,147,192.0,76.87,95,3.7799999999999988e-65,58.503,147,192.0,76.87,100
lp_0243,MBLCLPDI_01695,1.6199999999999995e-138,44.743,447,402.0,63.98,99,1.7399999999999996e-132,44.743,447,387.0,63.98,96
lp_0244,MBLCLPDI_01882,1.23e-28,40.58,138,103.0,59.42,75,2.9799999999999997e-28,40.58,138,103.0,59.42,49
lp_0255,MBLCLPDI_00320,6.019999999999998e-179,62.797,379,498.0,77.84,99,9.479999999999998e-179,62.797,379,498.0,77.84,99
lp_0256,MBLCLPDI_01711,3.9599999999999986e-126,64.47399999999999,304,358.0,77.96,100,1.6199999999999995e-129,64.47399999999999,304,367.0,77.96,100
lp_0257,MBLCLPDI_01535,3.169999999999999e-111,56.489,262,318.0,72.9,99,5.4299999999999984e-111,56.489,262,318.0,72.9,92
lp_0259,MBLCLPDI_01941,4.4699999999999996e-150,78.09899999999999,242,415.0,92.56,92,4.339999999999999e-149,78.333,240,413.0,92.92,96
lp_0273,MBLCLPDI_00199,1.05e-39,61.765,102,125.0,71.57,70,1.1999999999999998e-39,61.765,102,125.0,71.57,96
lp_0296,MBLCLPDI_01434,2.11e-54,44.50899999999999,173,167.0,69.36,92,3.2e-54,44.50899999999999,173,167.0,69.36,97
lp_0304,MBLCLPDI_01451,5.94e-45,46.33,218,146.0,60.09,86,4.5299999999999997e-39,77.778,81,132.0,90.12,32
lp_0313,MBLCLPDI_00559,4.919999999999999e-117,44.878,410,343.0,62.2,100,7.84e-117,44.878,410,343.0,62.2,100
lp_0315,MBLCLPDI_01799,2.2399999999999994e-158,57.626999999999995,354,444.0,75.14,99,3.549999999999999e-158,57.626999999999995,354,444.0,75.14,99
lp_0316,MBLCLPDI_01800,1.5699999999999995e-131,69.582,263,369.0,83.65,97,5.679999999999999e-125,69.582,263,353.0,83.65,96
lp_0317,MBLCLPDI_01801,5.0299999999999996e-141,73.308,266,394.0,86.09,96,7.679999999999997e-141,73.308,266,394.0,86.09,99
lp_0318,MBLCLPDI_01802,8.369999999999997e-174,64.706,357,484.0,80.95,98,1.3099999999999994e-173,64.706,357,484.0,80.95,98
lp_0330,MBLCLPDI_00256,4.4699999999999985e-132,62.937,286,372.0,76.57,99,7.089999999999998e-132,62.937,286,372.0,76.57,99
lp_0334,MBLCLPDI_01845,0.0,57.839,472,563.0,71.82,99,0.0,57.839,472,563.0,71.82,99
lp_0336,MBLCLPDI_00821,6.089999999999999e-54,58.242,182,166.0,69.78,96,1.99e-59,58.242,182,181.0,69.78,95
lp_0337,MBLCLPDI_00822,1.1999999999999996e-100,46.13,323,295.0,63.78,99,9.909999999999996e-98,46.106,321,288.0,63.86,98
lp_0339,MBLCLPDI_00378,0.0,66.582,392,547.0,79.08,99,0.0,66.582,392,526.0,79.08,100
lp_0349,MBLCLPDI_01562,9.469999999999998e-135,54.75,400,389.0,73.0,91,4.519999999999999e-145,54.75,400,416.0,73.0,100
lp_0358,MBLCLPDI_01936,4.02e-58,53.70399999999999,162,175.0,67.28,96,6.309999999999999e-58,53.70399999999999,162,175.0,67.28,96
lp_0359,MBLCLPDI_01044,1.4599999999999997e-124,43.672,403,362.0,65.01,100,2.4099999999999993e-124,43.672,403,362.0,65.01,97
lp_0363,MBLCLPDI_00108,7.569999999999998e-162,72.517,302,449.0,81.46,99,1.1799999999999997e-161,72.517,302,449.0,81.46,99
lp_0368,MBLCLPDI_00202,4.189999999999999e-86,51.25,240,256.0,69.58,74,5.239999999999999e-86,51.25,240,256.0,69.58,94
lp_0370,MBLCLPDI_01192,0.0,65.314,493,694.0,82.15,98,0.0,65.314,493,694.0,82.15,99
lp_0400,MBLCLPDI_00217,2.609999999999999e-168,60.104,386,472.0,79.02,97,6.919999999999998e-162,60.104,386,456.0,79.02,99
lp_0432,MBLCLPDI_00218,0.0,55.222,766,875.0,72.85,99,0.0,55.423,756,865.0,72.88,98
lp_0433,MBLCLPDI_00377,3.069999999999999e-105,55.858999999999995,256,302.0,73.05,99,4.909999999999999e-105,55.858999999999995,256,302.0,73.05,98
lp_0434,MBLCLPDI_00221,0.0,78.507,335,540.0,87.46,99,0.0,78.507,335,540.0,87.46,99
lp_0446,MBLCLPDI_00222,3.1399999999999995e-124,58.882,304,354.0,75.33,99,5.0899999999999994e-124,58.882,304,354.0,75.33,97
lp_0447,MBLCLPDI_00223,3.819999999999999e-137,48.113,424,395.0,68.16,99,7.029999999999998e-135,48.113,424,390.0,68.16,99
lp_0448,MBLCLPDI_00224,3.059999999999999e-96,49.068000000000005,322,283.0,69.57,100,1.0099999999999998e-93,49.068000000000005,322,278.0,69.57,99
lp_0449,MBLCLPDI_00225,5.889999999999999e-106,62.555,227,301.0,77.09,97,9.219999999999997e-106,62.555,227,301.0,77.09,98
lp_0450,MBLCLPDI_00227,2.5099999999999994e-98,49.117,283,286.0,65.72,99,3.9899999999999995e-98,49.117,283,286.0,65.72,99
lp_0454,MBLCLPDI_00228,0.0,70.398,679,1004.0,82.47,99,0.0,70.398,679,1004.0,82.47,99
lp_0456,MBLCLPDI_00229,2.2599999999999994e-100,53.571000000000005,252,290.0,71.43,97,3.7699999999999993e-100,53.571000000000005,252,290.0,71.43,93
lp_0457,MBLCLPDI_00230,4.759999999999999e-82,65.054,186,237.0,76.88,99,7.559999999999999e-82,65.054,186,237.0,76.88,98
lp_0458,MBLCLPDI_00231,2.6499999999999994e-122,58.667,300,348.0,73.0,99,4.189999999999999e-122,58.667,300,348.0,73.0,100
lp_0460,MBLCLPDI_00233,1.6399999999999994e-117,57.042,284,335.0,74.65,97,2.5399999999999994e-117,57.042,284,335.0,74.65,99
lp_0463,MBLCLPDI_00235,3.21e-75,54.167,216,223.0,71.76,93,3.399999999999999e-80,54.167,216,236.0,71.76,95
lp_0464,MBLCLPDI_00236,7.07e-101,70.0,260,291.0,86.54,97,1.1e-123,70.0,260,350.0,86.54,98
lp_0466,MBLCLPDI_00237,1.5999999999999995e-129,65.926,270,365.0,80.0,97,2.4699999999999994e-129,65.926,270,365.0,80.0,99
lp_0467,MBLCLPDI_00238,0.0,69.383,454,655.0,83.04,99,0.0,69.383,454,655.0,83.04,99
lp_0471,MBLCLPDI_00239,0.0,79.692,325,543.0,91.08,99,0.0,79.692,325,543.0,91.08,99
lp_0475,MBLCLPDI_00241,7.199999999999999e-90,47.794,272,264.0,66.54,99,1.1499999999999997e-89,47.794,272,264.0,66.54,99
lp_0476,MBLCLPDI_00242,0.0,66.667,444,622.0,79.73,98,0.0,66.667,444,622.0,79.73,97
lp_0477,MBLCLPDI_00243,4.759999999999999e-68,44.06100000000001,261,209.0,59.77,83,3.7499999999999992e-65,50.732,205,202.0,65.85,75
lp_0480,MBLCLPDI_00247,8.26e-59,77.586,116,179.0,87.07,57,3.7899999999999993e-62,66.12899999999999,186,187.0,75.81,95
lp_0481,MBLCLPDI_00248,0.0,75.84899999999999,530,862.0,88.11,99,0.0,75.84899999999999,530,862.0,88.11,99
lp_0495,MBLCLPDI_00121,2.4199999999999995e-89,45.483999999999995,310,265.0,63.87,98,3.739999999999999e-89,45.483999999999995,310,265.0,63.87,99
lp_0497,MBLCLPDI_00117,6.599999999999999e-81,56.604,212,237.0,71.23,99,1.0899999999999998e-80,56.604,212,237.0,71.23,95
lp_0498,MBLCLPDI_00447,2.2599999999999995e-159,51.643,426,454.0,72.3,94,1.7599999999999996e-163,51.522,427,465.0,72.13,95
lp_0505,MBLCLPDI_01201,3.0899999999999995e-77,50.22,227,228.0,66.08,100,4.939999999999999e-77,50.22,227,228.0,66.08,100
lp_0506,MBLCLPDI_01200,7.509999999999997e-131,67.69800000000001,291,370.0,81.79,97,1.6999999999999995e-131,67.69800000000001,291,372.0,81.79,99
lp_0510,MBLCLPDI_00250,0.0,71.158,423,608.0,82.51,99,0.0,71.158,423,608.0,82.51,99
lp_0512,MBLCLPDI_00251,4.7999999999999994e-51,83.95100000000001,81,150.0,97.53,100,7.58e-51,83.95100000000001,81,150.0,97.53,100
lp_0514,MBLCLPDI_00254,5.329999999999998e-85,54.74100000000001,232,248.0,72.84,98,1.2099999999999998e-84,54.74100000000001,232,248.0,72.84,98
lp_0515,MBLCLPDI_00259,1.6299999999999997e-79,59.88399999999999,172,231.0,80.23,92,3.4099999999999997e-84,58.065,186,243.0,80.11,98
lp_0516,MBLCLPDI_00260,3.2099999999999994e-125,63.787,301,355.0,80.07,100,1.1299999999999996e-138,63.787,301,390.0,80.07,100
lp_0518,MBLCLPDI_00261,0.0,64.488,459,601.0,76.69,99,0.0,64.488,459,601.0,76.69,99
lp_0520,MBLCLPDI_00262,0.0,70.683,498,723.0,84.34,91,0.0,67.235,528,724.0,80.87,99
lp_0522,MBLCLPDI_00272,2.5999999999999997e-42,51.261,119,131.0,72.27,99,4.11e-42,51.261,119,131.0,72.27,99
lp_0523,MBLCLPDI_00273,6.909999999999998e-134,50.67,373,384.0,65.95,99,1.2999999999999997e-132,50.67,373,381.0,65.95,99
lp_0524,MBLCLPDI_00274,2.97e-57,67.241,116,170.0,82.76,89,4.47e-57,67.241,116,170.0,82.76,94
lp_0532,MBLCLPDI_00468,1.2099999999999998e-106,47.111999999999995,329,311.0,64.13,96,2.1699999999999995e-104,47.111999999999995,329,306.0,64.13,98
lp_0535,MBLCLPDI_00278,2.0699999999999993e-88,56.667,210,255.0,75.71,99,3.2699999999999995e-88,56.667,210,255.0,75.71,99
lp_0536,MBLCLPDI_00042,4.06e-47,28.97,466,165.0,47.42,97,6.4e-47,28.97,466,165.0,47.42,98
lp_0537,MBLCLPDI_00803,6.619999999999998e-174,72.524,313,481.0,88.18,98,1.0399999999999997e-173,72.524,313,481.0,88.18,98
lp_0538,MBLCLPDI_00279,7.209999999999998e-70,57.527,186,206.0,75.27,100,1.5999999999999996e-75,57.527,186,221.0,75.27,100
lp_0539,MBLCLPDI_00280,0.0,59.18,1171,1445.0,76.6,99,0.0,59.18,1171,1445.0,76.6,99
lp_0541,MBLCLPDI_00281,2.21e-38,68.539,89,119.0,82.02,94,3.31e-38,68.539,89,119.0,82.02,99
lp_0543,MBLCLPDI_00283,2.2699999999999997e-55,54.286,175,169.0,70.29,95,9.17e-55,54.286,175,167.0,69.71,95
lp_0545,MBLCLPDI_00284,1.0899999999999998e-112,40.347,461,335.0,58.13,100,1.7799999999999995e-112,40.347,461,335.0,58.13,99
lp_0546,MBLCLPDI_00285,9.729999999999998e-73,59.218,179,213.0,74.86,99,1.5399999999999996e-72,59.218,179,213.0,74.86,99
lp_0547,MBLCLPDI_00286,0.0,73.324,686,924.0,85.86,91,0.0,72.938,691,941.0,85.67,98
lp_0548,MBLCLPDI_00287,2.0699999999999995e-134,63.448,290,379.0,78.62,98,3.3799999999999987e-134,63.448,290,379.0,78.62,94
lp_0549,MBLCLPDI_00288,2.0699999999999995e-175,71.517,323,486.0,82.66,96,1.9399999999999994e-166,71.517,323,463.0,82.66,97
lp_0550,MBLCLPDI_00289,0.0,68.77600000000001,490,702.0,82.65,98,0.0,68.77600000000001,490,704.0,82.65,96
lp_0551,MBLCLPDI_00301,0.0,65.331,499,623.0,77.96,99,0.0,65.331,499,638.0,77.96,99
lp_0552,MBLCLPDI_00302,1.3299999999999998e-68,40.221,271,210.0,60.15,94,2.0599999999999994e-68,40.221,271,210.0,60.15,97
lp_0561,MBLCLPDI_00374,5.829999999999999e-33,30.682,264,117.0,48.48,100,9e-33,30.682,264,117.0,48.48,100
lp_0563,MBLCLPDI_00309,2.2599999999999992e-128,71.245,233,358.0,84.98,100,3.559999999999999e-128,71.245,233,358.0,84.98,100
lp_0565,MBLCLPDI_00310,0.0,69.52,479,723.0,84.97,97,0.0,69.52,479,723.0,84.97,98
lp_0566,MBLCLPDI_00311,3.869999999999999e-126,64.493,276,356.0,77.17,100,6.109999999999998e-126,64.493,276,356.0,77.17,100
lp_0569,MBLCLPDI_00312,0.0,63.573,722,955.0,78.67,99,0.0,63.573,722,941.0,78.67,99
lp_0570,MBLCLPDI_00313,6e-48,52.817,142,148.0,62.68,95,9.61e-48,52.817,142,148.0,62.68,95
lp_0593,MBLCLPDI_01502,2.6599999999999997e-78,42.368,321,246.0,61.68,79,3.5199999999999996e-71,42.5,320,228.0,61.88,64
lp_0597,MBLCLPDI_00318,1.8199999999999995e-92,58.108000000000004,222,267.0,72.07,99,3.009999999999999e-92,58.108000000000004,222,267.0,72.07,93
lp_0601,MBLCLPDI_00324,0.0,64.126,446,608.0,79.6,100,0.0,64.126,446,608.0,79.6,100
lp_0602,MBLCLPDI_00325,1.8799999999999993e-104,63.876999999999995,227,297.0,82.38,99,2.9699999999999993e-104,63.876999999999995,227,297.0,82.38,100
lp_0604,MBLCLPDI_00327,1.6299999999999999e-83,62.92100000000001,178,240.0,73.03,100,7.299999999999999e-81,62.92100000000001,178,234.0,73.03,100
lp_0606,MBLCLPDI_00328,0.0,77.632,456,744.0,88.16,99,0.0,77.632,456,744.0,88.16,99
lp_0607,MBLCLPDI_00329,1.8299999999999994e-176,62.982,389,493.0,78.66,99,1.6599999999999994e-174,64.343,373,488.0,80.7,97
lp_0609,MBLCLPDI_01336,5.649999999999997e-169,49.901,503,482.0,67.0,98,2.289999999999999e-165,49.702,503,474.0,66.6,98
lp_0610,MBLCLPDI_00330,0.0,69.574,470,709.0,82.34,100,0.0,69.574,470,709.0,82.34,100
lp_0611,MBLCLPDI_00331,2.8799999999999995e-64,66.176,136,188.0,80.15,100,4.589999999999999e-64,66.176,136,188.0,80.15,99
lp_0612,MBLCLPDI_00332,2.83e-141,76.446,242,392.0,86.78,95,4.3699999999999994e-141,76.446,242,392.0,86.78,97
lp_0617,MBLCLPDI_00335,2.0199999999999994e-88,64.607,178,253.0,82.02,98,3.149999999999999e-88,64.607,178,253.0,82.02,99
lp_0619,MBLCLPDI_00336,2.7099999999999994e-86,93.571,140,244.0,97.14,99,2.1799999999999997e-94,93.571,140,265.0,97.14,99
lp_0620,MBLCLPDI_00337,3.399999999999999e-125,76.087,230,350.0,86.52,100,5.399999999999998e-125,76.087,230,350.0,86.52,100
lp_0621,MBLCLPDI_00342,2.929999999999999e-66,59.146,164,196.0,76.22,98,4.5999999999999993e-66,59.146,164,196.0,76.22,99
lp_0622,MBLCLPDI_00343,9.909999999999997e-43,80.328,122,133.0,83.61,100,3.7600000000000003e-47,81.96700000000001,122,144.0,85.25,100
lp_0628,MBLCLPDI_01278,1.4699999999999998e-27,55.67,97,102.0,68.04,36,5.330000000000001e-28,55.67,97,103.0,68.04,91
lp_0641,MBLCLPDI_00900,9.799999999999999e-85,53.617,235,253.0,72.34,78,1.6199999999999999e-84,53.617,235,253.0,72.34,75
lp_0642,MBLCLPDI_00901,6.499999999999999e-86,48.718,273,254.0,63.0,92,4.529999999999999e-84,48.699,269,250.0,63.2,98
lp_0661,MBLCLPDI_00921,0.0,63.403,429,588.0,79.49,99,0.0,63.403,429,588.0,79.49,99
lp_0662,MBLCLPDI_00922,0.0,53.125,544,621.0,72.98,98,0.0,53.125,544,621.0,72.98,98
lp_0666,MBLCLPDI_00927,2.0699999999999996e-33,44.828,116,109.0,64.66,96,3.2699999999999996e-33,44.828,116,109.0,64.66,96
lp_0690,MBLCLPDI_01680,0.0,47.636,867,805.0,68.51,99,0.0,47.636,867,843.0,68.51,100
lp_0691,MBLCLPDI_01544,1.83e-39,35.106,188,129.0,52.13,98,2.96e-39,35.106,188,129.0,52.13,96
lp_0692,MBLCLPDI_00351,0.0,79.31,319,540.0,89.97,95,0.0,79.31,319,540.0,89.97,94
lp_0693,MBLCLPDI_00352,0.0,74.616,717,1154.0,87.45,99,0.0,74.616,717,1154.0,87.45,99
lp_0696,MBLCLPDI_00354,1.7799999999999997e-66,61.702,141,196.0,78.01,84,1.0699999999999997e-66,61.806000000000004,144,197.0,77.78,85
lp_0698,MBLCLPDI_00355,0.0,63.555,557,729.0,79.17,97,0.0,63.375,557,731.0,78.99,91
lp_0700,MBLCLPDI_00357,6.389999999999997e-116,74.372,199,324.0,89.95,100,1.0099999999999999e-115,74.372,199,324.0,89.95,99
lp_0703,MBLCLPDI_00359,6.209999999999999e-85,55.051,198,247.0,78.28,89,9.449999999999998e-85,55.051,198,247.0,78.28,93
lp_0704,MBLCLPDI_00360,1.0399999999999999e-45,59.633,109,139.0,81.65,100,1.6200000000000002e-45,59.633,109,139.0,81.65,100
lp_0705,MBLCLPDI_00361,7.15e-103,47.853,326,302.0,64.11,96,1.1199999999999999e-102,47.853,326,302.0,64.11,97
lp_0706,MBLCLPDI_00362,4.48e-30,44.34,106,100.0,67.92,92,7.14e-30,44.34,106,100.0,67.92,87
lp_0707,MBLCLPDI_00363,1.4799999999999996e-131,61.512,291,371.0,75.95,98,2.26e-131,61.512,291,371.0,75.95,100
lp_0708,MBLCLPDI_00364,4.78e-58,37.302,252,181.0,56.75,96,7.320000000000001e-58,37.302,252,181.0,56.75,99
lp_0709,MBLCLPDI_00368,0.0,82.477,331,572.0,88.52,100,0.0,82.477,331,572.0,88.52,100
lp_0717,MBLCLPDI_00371,7.749999999999999e-69,46.693999999999996,242,208.0,61.98,100,1.2199999999999999e-68,46.693999999999996,242,208.0,61.98,100
lp_0718,MBLCLPDI_00372,2.73e-38,36.813,182,126.0,53.3,95,4.13e-38,36.813,182,126.0,53.3,97
lp_0721,MBLCLPDI_00373,0.0,72.619,336,501.0,82.14,97,0.0,72.619,336,501.0,82.14,98
lp_0723,MBLCLPDI_00381,0.0,60.091,659,820.0,76.33,99,0.0,60.091,659,795.0,76.18,99
lp_0725,MBLCLPDI_00382,1.2299999999999998e-112,71.635,208,317.0,87.02,92,1.8499999999999997e-112,71.635,208,317.0,87.02,97
lp_0727,MBLCLPDI_00384,1.88e-43,66.304,92,132.0,85.87,98,1.3800000000000001e-39,66.304,92,123.0,85.87,98
lp_0728,MBLCLPDI_00385,0.0,80.627,542,860.0,92.07,100,0.0,79.889,542,860.0,91.33,100
lp_0729,MBLCLPDI_00388,0.0,73.85600000000001,612,879.0,85.13,100,0.0,73.85600000000001,612,900.0,85.13,100
lp_0734,MBLCLPDI_00392,1.83e-78,53.11,209,230.0,71.77,97,2.8199999999999996e-78,53.11,209,230.0,71.77,99
lp_0735,MBLCLPDI_00393,1.6299999999999994e-165,54.11,438,469.0,69.18,97,5.569999999999999e-162,54.11,438,461.0,69.18,98
lp_0736,MBLCLPDI_00394,1.7299999999999996e-62,42.982,228,191.0,62.72,99,2.7599999999999996e-62,42.982,228,191.0,62.72,100
lp_0737,MBLCLPDI_00395,2.78e-97,70.811,185,276.0,86.49,98,4.239999999999999e-97,70.811,185,276.0,86.49,100
lp_0739,MBLCLPDI_00396,0.0,78.018,787,1297.0,88.18,100,0.0,78.018,787,1297.0,88.18,100
lp_0741,MBLCLPDI_00397,0.0,74.398,332,517.0,86.14,93,0.0,74.398,332,516.0,86.14,100
lp_0746,MBLCLPDI_01726,2.0299999999999998e-109,58.397,262,315.0,75.95,90,3.219999999999999e-112,55.477,283,322.0,74.2,98
lp_0747,MBLCLPDI_01725,3.499999999999999e-119,57.756,303,341.0,73.6,98,5.349999999999999e-119,57.756,303,341.0,73.6,99
lp_0748,MBLCLPDI_01724,5.479999999999999e-122,60.137,291,347.0,79.73,99,1.9599999999999998e-124,60.137,291,353.0,79.73,99
lp_0749,MBLCLPDI_01723,3.0599999999999995e-111,58.4,250,317.0,78.0,93,4.51e-111,58.4,250,317.0,78.0,99
lp_0751,MBLCLPDI_01722,2.7e-54,39.64,222,170.0,63.51,99,4.4499999999999993e-54,39.64,222,170.0,63.51,95
lp_0753,MBLCLPDI_00399,6.75e-45,62.832,113,138.0,83.19,92,6.089999999999999e-37,62.832,113,118.0,83.19,96
